SWD		SHLD		FIR		FSW		FSH		ICE		ISW		ISH		WND		WSW		WSH		ETH		ESW		ESH		ATK		DEF		MRP		Sword/Shield		Draw
3.864000	3.784000	1.922000	0.942000	0.980000	1.824000	0.918000	0.906000	2.026000	1.106000	0.920000	1.876000	0.898000	0.978000	1.808000	1.774000	1.418000	1.021142	0.014918
3.888000	3.804000	1.956000	1.002000	0.954000	1.950000	0.970000	0.980000	1.904000	0.916000	0.988000	1.882000	1.000000	0.882000	1.908000	1.794000	1.298000	1.022082	0.009946
3.742000	3.984000	1.950000	0.944000	1.006000	1.914000	0.934000	0.980000	1.960000	0.914000	1.046000	1.902000	0.950000	0.952000	1.934000	1.804000	1.262000	0.939257	0.009954
3.824000	3.930000	1.898000	0.958000	0.940000	1.944000	0.950000	0.994000	1.890000	0.902000	0.988000	2.022000	1.014000	1.008000	1.936000	1.726000	1.338000	0.973028	0.009945
3.828000	3.862000	1.968000	0.968000	1.000000	1.816000	0.914000	0.902000	1.932000	0.972000	0.960000	1.974000	0.974000	1.000000	1.856000	1.748000	1.396000	0.991196	0.004972
3.798000	3.926000	2.032000	1.032000	1.000000	1.814000	0.906000	0.908000	1.916000	0.924000	0.992000	1.962000	0.936000	1.026000	1.884000	1.794000	1.322000	0.967397	0.004972
3.708000	4.004000	1.926000	0.950000	0.976000	1.926000	0.874000	1.052000	1.964000	0.936000	1.028000	1.896000	0.948000	0.948000	1.878000	1.782000	1.340000	0.926074	0.004973
3.830000	3.866000	1.968000	0.944000	1.024000	1.930000	0.956000	0.974000	1.930000	1.008000	0.922000	1.868000	0.922000	0.946000	1.854000	1.786000	1.360000	0.990688	0.004976
3.862000	3.848000	1.876000	0.926000	0.950000	2.016000	0.982000	1.034000	1.884000	0.956000	0.928000	1.934000	0.998000	0.936000	1.938000	1.780000	1.282000	1.003638	0.004979
3.698000	3.964000	1.858000	0.830000	1.028000	1.890000	0.918000	0.972000	1.898000	0.938000	0.960000	2.016000	1.012000	1.004000	1.966000	1.720000	1.314000	0.932896	0.000000
3.814000	3.918000	1.902000	0.932000	0.970000	1.846000	0.906000	0.940000	2.030000	1.048000	0.982000	1.954000	0.928000	1.026000	1.908000	1.732000	1.360000	0.973456	0.004979
3.784000	3.918000	1.902000	0.960000	0.942000	1.882000	0.900000	0.982000	1.958000	0.950000	1.008000	1.960000	0.974000	0.986000	1.884000	1.840000	1.276000	0.965799	0.004974
3.790000	3.864000	1.852000	0.960000	0.892000	1.922000	0.896000	1.026000	1.932000	0.980000	0.952000	1.948000	0.954000	0.994000	1.902000	1.752000	1.346000	0.980849	0.000000
3.742000	3.960000	1.926000	0.954000	0.972000	1.892000	0.938000	0.954000	1.988000	0.986000	1.002000	1.896000	0.864000	1.032000	1.892000	1.784000	1.324000	0.944949	0.000000
3.716000	3.982000	1.858000	0.864000	0.994000	1.896000	0.910000	0.986000	2.000000	0.936000	1.064000	1.944000	1.006000	0.938000	1.870000	1.800000	1.330000	0.933199	0.000000
3.856000	3.876000	1.918000	0.920000	0.998000	2.062000	1.026000	1.036000	1.868000	0.936000	0.932000	1.884000	0.974000	0.910000	1.880000	1.794000	1.326000	0.994840	0.000000
3.668000	4.068000	1.948000	0.924000	1.024000	1.984000	0.920000	1.064000	1.924000	0.918000	1.006000	1.880000	0.906000	0.974000	1.896000	1.772000	1.332000	0.901672	0.000000
3.610000	4.052000	1.910000	0.930000	0.980000	1.824000	0.852000	0.972000	1.944000	0.900000	1.044000	1.984000	0.928000	1.056000	1.940000	1.752000	1.308000	0.890918	0.009953
3.848000	3.926000	1.958000	1.034000	0.924000	1.938000	0.962000	0.976000	1.908000	0.878000	1.030000	1.970000	0.974000	0.996000	1.854000	1.728000	1.418000	0.980132	0.009951
3.790000	3.898000	1.962000	0.962000	1.000000	1.834000	0.938000	0.896000	1.922000	0.930000	0.992000	1.970000	0.960000	1.010000	1.942000	1.716000	1.342000	0.972293	0.000000
3.770000	3.914000	1.968000	1.024000	0.944000	1.870000	0.882000	0.988000	1.940000	0.950000	0.990000	1.906000	0.914000	0.992000	1.978000	1.764000	1.258000	0.963209	0.004975
3.744000	3.926000	1.932000	0.906000	1.026000	1.924000	0.952000	0.972000	1.870000	0.940000	0.930000	1.944000	0.946000	0.998000	1.872000	1.808000	1.320000	0.953642	0.000000
3.828000	3.858000	1.966000	1.016000	0.950000	1.912000	0.942000	0.970000	1.906000	0.936000	0.970000	1.902000	0.934000	0.968000	1.922000	1.742000	1.336000	0.992224	0.004974
3.946000	3.806000	1.942000	0.970000	0.972000	1.956000	0.992000	0.964000	1.978000	0.986000	0.992000	1.876000	0.998000	0.878000	1.928000	1.754000	1.318000	1.036784	0.004974
3.766000	3.896000	1.864000	0.904000	0.960000	2.000000	0.992000	1.008000	1.948000	0.930000	1.018000	1.850000	0.940000	0.910000	1.888000	1.768000	1.344000	0.966632	0.000000
3.760000	3.926000	1.878000	0.966000	0.912000	1.802000	0.840000	0.962000	1.964000	0.956000	1.008000	2.042000	0.998000	1.044000	1.966000	1.724000	1.310000	0.957718	0.000000
3.738000	3.940000	1.904000	0.920000	0.984000	1.846000	0.940000	0.906000	1.918000	0.916000	1.002000	2.010000	0.962000	1.048000	1.902000	1.734000	1.364000	0.948731	0.004977
3.766000	3.954000	1.954000	0.980000	0.974000	1.892000	0.924000	0.968000	1.944000	0.934000	1.010000	1.930000	0.928000	1.002000	1.866000	1.772000	1.362000	0.952453	0.009945
3.658000	4.042000	1.914000	0.910000	1.004000	1.834000	0.900000	0.934000	1.920000	0.884000	1.036000	2.032000	0.964000	1.068000	1.908000	1.780000	1.312000	0.904998	0.000000
3.642000	4.004000	1.934000	0.910000	1.024000	1.930000	0.898000	1.032000	1.882000	0.892000	0.990000	1.900000	0.942000	0.958000	1.912000	1.764000	1.324000	0.909590	0.004978
