SWD		SHLD		FIR		FSW		FSH		ICE		ISW		ISH		WND		WSW		WSH		ETH		ESW		ESH		ATK		DEF		MRP		Sword/Shield
4.038000	3.962000	2.032000	1.020000	1.012000	2.008000	1.046000	0.962000	1.858000	0.942000	0.916000	2.102000	1.030000	1.072000	1.594000	1.686000	1.720000	1.019182
3.772000	3.856000	1.914000	0.954000	0.960000	1.930000	0.968000	0.962000	1.860000	0.882000	0.978000	1.924000	0.968000	0.956000	1.610000	1.710000	1.680000	0.978216
3.650000	3.778000	1.812000	0.920000	0.892000	1.894000	0.936000	0.958000	1.842000	0.872000	0.970000	1.880000	0.922000	0.958000	1.702000	1.712000	1.586000	0.966120
3.662000	3.672000	1.712000	0.900000	0.812000	1.846000	0.862000	0.984000	1.884000	0.958000	0.926000	1.892000	0.942000	0.950000	1.770000	1.652000	1.578000	0.997277
3.634000	3.678000	1.746000	0.862000	0.884000	1.908000	0.894000	1.014000	1.814000	0.922000	0.892000	1.844000	0.956000	0.888000	1.796000	1.694000	1.510000	0.988037
3.700000	3.644000	1.776000	0.870000	0.906000	1.902000	0.946000	0.956000	1.836000	0.942000	0.894000	1.830000	0.942000	0.888000	1.850000	1.702000	1.448000	1.015368
3.598000	3.746000	1.806000	0.836000	0.970000	1.874000	0.926000	0.948000	1.816000	0.890000	0.926000	1.848000	0.946000	0.902000	1.900000	1.750000	1.350000	0.960491
3.682000	3.670000	1.776000	0.852000	0.924000	1.830000	0.958000	0.872000	1.816000	0.894000	0.922000	1.930000	0.978000	0.952000	1.916000	1.724000	1.360000	1.003270
3.752000	3.644000	1.816000	0.932000	0.884000	1.846000	0.970000	0.876000	1.864000	0.890000	0.974000	1.870000	0.960000	0.910000	1.872000	1.758000	1.370000	1.029638
3.622000	3.776000	1.852000	0.880000	0.972000	1.844000	0.942000	0.902000	1.858000	0.886000	0.972000	1.844000	0.914000	0.930000	1.980000	1.676000	1.344000	0.959216
3.686000	3.752000	1.862000	0.904000	0.958000	1.842000	0.942000	0.900000	1.930000	0.940000	0.990000	1.804000	0.900000	0.904000	1.970000	1.686000	1.344000	0.982409
3.706000	3.732000	1.854000	0.898000	0.956000	1.864000	0.972000	0.892000	1.864000	0.920000	0.944000	1.856000	0.916000	0.940000	1.938000	1.700000	1.362000	0.993033
3.636000	3.806000	1.856000	0.926000	0.930000	1.866000	0.928000	0.938000	1.896000	0.918000	0.978000	1.824000	0.864000	0.960000	1.892000	1.768000	1.340000	0.955334
3.644000	3.776000	1.746000	0.862000	0.884000	1.872000	0.902000	0.970000	1.922000	0.934000	0.988000	1.880000	0.946000	0.934000	1.898000	1.740000	1.362000	0.965042
3.696000	3.788000	1.808000	0.922000	0.886000	1.906000	0.936000	0.970000	1.924000	0.932000	0.992000	1.846000	0.906000	0.940000	1.968000	1.756000	1.276000	0.975713
3.666000	3.804000	1.850000	0.942000	0.908000	1.922000	0.870000	1.052000	1.828000	0.926000	0.902000	1.870000	0.928000	0.942000	1.910000	1.746000	1.344000	0.963722
3.678000	3.856000	1.928000	0.970000	0.958000	1.854000	0.888000	0.966000	1.870000	0.882000	0.988000	1.882000	0.938000	0.944000	1.882000	1.732000	1.386000	0.953838
3.680000	3.860000	1.946000	0.954000	0.992000	1.850000	0.938000	0.912000	1.882000	0.880000	1.002000	1.862000	0.908000	0.954000	1.826000	1.796000	1.378000	0.953368
3.674000	3.850000	1.962000	0.962000	1.000000	1.792000	0.904000	0.888000	1.876000	0.872000	1.004000	1.894000	0.936000	0.958000	1.906000	1.742000	1.352000	0.954286
3.690000	3.852000	1.908000	0.934000	0.974000	1.848000	0.890000	0.958000	1.848000	0.900000	0.948000	1.938000	0.966000	0.972000	1.904000	1.770000	1.326000	0.957944
3.672000	3.858000	1.894000	0.912000	0.982000	1.834000	0.874000	0.960000	1.898000	0.940000	0.958000	1.904000	0.946000	0.958000	1.814000	1.790000	1.396000	0.951788
3.722000	3.854000	1.934000	0.948000	0.986000	1.804000	0.882000	0.922000	1.912000	0.946000	0.966000	1.926000	0.946000	0.980000	1.882000	1.700000	1.418000	0.965750
3.698000	3.862000	1.920000	0.952000	0.968000	1.778000	0.886000	0.892000	1.964000	0.968000	0.996000	1.898000	0.892000	1.006000	1.864000	1.784000	1.352000	0.957535
3.714000	3.820000	1.874000	0.938000	0.936000	1.818000	0.896000	0.922000	1.972000	0.980000	0.992000	1.870000	0.900000	0.970000	1.830000	1.758000	1.412000	0.972251
3.704000	3.828000	1.830000	0.910000	0.920000	1.904000	0.952000	0.952000	1.922000	0.936000	0.986000	1.876000	0.906000	0.970000	1.870000	1.702000	1.428000	0.967607
3.702000	3.820000	1.842000	0.898000	0.944000	1.876000	0.942000	0.934000	1.898000	0.914000	0.984000	1.906000	0.948000	0.958000	1.856000	1.752000	1.392000	0.969110
3.730000	3.870000	1.854000	0.886000	0.968000	1.946000	0.974000	0.972000	1.878000	0.914000	0.964000	1.922000	0.956000	0.966000	1.936000	1.750000	1.314000	0.963824
3.722000	3.910000	1.898000	0.876000	1.022000	1.890000	0.962000	0.928000	1.828000	0.884000	0.944000	2.016000	1.000000	1.016000	1.900000	1.800000	1.300000	0.951918
3.588000	4.006000	1.886000	0.878000	1.008000	1.852000	0.910000	0.942000	1.944000	0.886000	1.058000	1.912000	0.914000	0.998000	1.852000	1.798000	1.350000	0.895657
3.766000	3.914000	1.944000	0.928000	1.016000	1.890000	0.936000	0.954000	1.912000	0.946000	0.966000	1.934000	0.956000	0.978000	1.862000	1.800000	1.338000	0.962187
3.706000	3.904000	1.976000	0.954000	1.022000	1.880000	0.906000	0.974000	1.920000	0.972000	0.948000	1.834000	0.874000	0.960000	1.914000	1.786000	1.300000	0.949283
3.730000	3.858000	1.878000	0.872000	1.006000	1.922000	0.950000	0.972000	1.974000	1.016000	0.958000	1.814000	0.892000	0.922000	1.926000	1.746000	1.328000	0.966822
3.614000	3.936000	1.876000	0.896000	0.980000	1.916000	0.912000	1.004000	1.904000	0.936000	0.968000	1.854000	0.870000	0.984000	1.944000	1.796000	1.260000	0.918191
3.634000	3.994000	1.934000	0.898000	1.036000	1.876000	0.918000	0.958000	1.930000	0.936000	0.994000	1.888000	0.882000	1.006000	1.944000	1.756000	1.300000	0.909865
3.596000	4.002000	1.798000	0.824000	0.974000	1.910000	0.922000	0.988000	1.954000	0.938000	1.016000	1.936000	0.912000	1.024000	1.902000	1.754000	1.344000	0.898551
3.686000	3.914000	1.856000	0.884000	0.972000	1.846000	0.902000	0.944000	1.992000	0.984000	1.008000	1.906000	0.916000	0.990000	1.852000	1.848000	1.300000	0.941748
3.730000	3.924000	1.902000	0.902000	1.000000	1.904000	0.946000	0.958000	1.892000	0.916000	0.976000	1.956000	0.966000	0.990000	1.860000	1.790000	1.350000	0.950561
3.796000	3.802000	1.814000	0.896000	0.918000	1.920000	0.980000	0.940000	1.874000	0.908000	0.966000	1.990000	1.012000	0.978000	1.882000	1.826000	1.292000	0.998422
3.788000	3.824000	1.878000	0.934000	0.944000	1.930000	0.978000	0.952000	1.880000	0.918000	0.962000	1.924000	0.958000	0.966000	1.938000	1.734000	1.328000	0.990586
3.720000	3.866000	1.786000	0.908000	0.878000	1.860000	0.888000	0.972000	1.982000	0.964000	1.018000	1.958000	0.960000	0.998000	1.918000	1.778000	1.304000	0.962235
3.656000	3.986000	1.852000	0.882000	0.970000	1.850000	0.832000	1.018000	1.950000	0.952000	0.998000	1.990000	0.990000	1.000000	1.932000	1.830000	1.238000	0.917210
3.682000	3.906000	1.822000	0.886000	0.936000	1.836000	0.880000	0.956000	1.948000	0.928000	1.020000	1.982000	0.988000	0.994000	1.854000	1.840000	1.306000	0.942652
3.668000	3.918000	1.798000	0.846000	0.952000	1.878000	0.894000	0.984000	1.962000	0.952000	1.010000	1.948000	0.976000	0.972000	1.906000	1.830000	1.264000	0.936192
3.746000	3.882000	1.816000	0.896000	0.920000	1.922000	0.952000	0.970000	1.996000	0.948000	1.048000	1.894000	0.950000	0.944000	1.924000	1.840000	1.236000	0.964967
3.780000	3.818000	1.902000	0.908000	0.994000	1.886000	0.958000	0.928000	1.934000	0.954000	0.980000	1.876000	0.960000	0.916000	1.912000	1.822000	1.266000	0.990047
3.802000	3.874000	1.962000	0.956000	1.006000	1.780000	0.886000	0.894000	1.976000	0.962000	1.014000	1.958000	0.998000	0.960000	1.896000	1.846000	1.258000	0.981415
3.708000	3.932000	1.958000	0.912000	1.046000	1.802000	0.872000	0.930000	1.920000	0.936000	0.984000	1.960000	0.988000	0.972000	1.822000	1.822000	1.356000	0.943032
3.664000	3.942000	1.804000	0.860000	0.944000	1.786000	0.840000	0.946000	2.010000	0.994000	1.016000	2.006000	0.970000	1.036000	1.864000	1.834000	1.302000	0.929477
3.740000	3.884000	1.782000	0.850000	0.932000	1.836000	0.896000	0.940000	2.038000	0.998000	1.040000	1.968000	0.996000	0.972000	1.846000	1.850000	1.304000	0.962925
3.796000	3.836000	1.754000	0.858000	0.896000	1.884000	0.972000	0.912000	2.012000	0.984000	1.028000	1.982000	0.982000	1.000000	1.846000	1.838000	1.316000	0.989572
3.842000	3.794000	1.850000	0.916000	0.934000	1.934000	0.966000	0.968000	1.910000	0.988000	0.922000	1.942000	0.972000	0.970000	1.828000	1.840000	1.332000	1.012652
3.806000	3.842000	1.840000	0.902000	0.938000	1.922000	0.906000	1.016000	1.934000	0.972000	0.962000	1.952000	1.026000	0.926000	1.832000	1.810000	1.358000	0.990630
3.772000	3.890000	1.864000	0.924000	0.940000	1.964000	0.916000	1.048000	1.910000	0.956000	0.954000	1.924000	0.976000	0.948000	1.824000	1.848000	1.328000	0.969666
3.826000	3.868000	1.802000	0.900000	0.902000	1.964000	0.964000	1.000000	1.990000	0.978000	1.012000	1.938000	0.984000	0.954000	1.858000	1.856000	1.286000	0.989142
3.702000	3.994000	1.832000	0.856000	0.976000	1.898000	0.898000	1.000000	2.044000	1.038000	1.006000	1.922000	0.910000	1.012000	1.948000	1.768000	1.284000	0.926890
3.814000	3.922000	1.862000	0.896000	0.966000	1.934000	0.956000	0.978000	1.962000	0.970000	0.992000	1.978000	0.992000	0.986000	1.910000	1.760000	1.330000	0.972463
3.784000	3.896000	1.880000	0.918000	0.962000	1.868000	0.938000	0.930000	1.904000	0.928000	0.976000	2.028000	1.000000	1.028000	1.896000	1.750000	1.354000	0.971253
3.714000	3.994000	1.944000	0.910000	1.034000	1.976000	0.970000	1.006000	1.848000	0.906000	0.942000	1.940000	0.928000	1.012000	1.884000	1.742000	1.374000	0.929895
3.762000	3.966000	1.888000	0.834000	1.054000	1.904000	0.970000	0.934000	1.892000	0.940000	0.952000	2.044000	1.018000	1.026000	1.874000	1.772000	1.354000	0.948563
3.656000	4.054000	1.878000	0.844000	1.034000	1.888000	0.918000	0.970000	1.894000	0.910000	0.984000	2.050000	0.984000	1.066000	1.862000	1.756000	1.382000	0.901825
3.702000	4.018000	1.864000	0.886000	0.978000	1.882000	0.940000	0.942000	1.918000	0.936000	0.982000	2.056000	0.940000	1.116000	1.880000	1.730000	1.390000	0.921354
3.804000	3.944000	1.888000	0.968000	0.920000	1.912000	0.968000	0.944000	1.948000	0.896000	1.052000	2.000000	0.972000	1.028000	1.866000	1.732000	1.402000	0.964503
3.774000	3.920000	1.862000	0.958000	0.904000	1.894000	0.950000	0.944000	1.982000	0.916000	1.066000	1.956000	0.950000	1.006000	1.836000	1.822000	1.342000	0.962755
3.764000	3.910000	1.894000	0.930000	0.964000	1.964000	1.032000	0.932000	1.914000	0.914000	1.000000	1.902000	0.888000	1.014000	1.796000	1.838000	1.366000	0.962660
3.810000	3.868000	1.886000	0.940000	0.946000	1.952000	0.988000	0.964000	1.946000	0.968000	0.978000	1.894000	0.914000	0.980000	1.806000	1.862000	1.332000	0.985005
3.794000	3.878000	1.894000	0.970000	0.924000	1.920000	0.984000	0.936000	1.932000	0.966000	0.966000	1.926000	0.874000	1.052000	1.850000	1.824000	1.326000	0.978339
3.758000	3.918000	1.920000	0.942000	0.978000	1.928000	0.956000	0.972000	1.930000	0.958000	0.972000	1.898000	0.902000	0.996000	1.884000	1.748000	1.368000	0.959163
3.854000	3.840000	1.958000	0.968000	0.990000	1.980000	1.008000	0.972000	1.888000	0.964000	0.924000	1.868000	0.914000	0.954000	1.888000	1.816000	1.296000	1.003646
3.916000	3.750000	1.922000	0.986000	0.936000	1.988000	1.046000	0.942000	1.906000	0.958000	0.948000	1.850000	0.926000	0.924000	1.864000	1.764000	1.372000	1.044267
3.864000	3.860000	1.952000	1.006000	0.946000	1.942000	0.980000	0.962000	1.992000	1.022000	0.970000	1.838000	0.856000	0.982000	1.902000	1.734000	1.364000	1.001036
3.878000	3.818000	1.948000	1.016000	0.932000	1.864000	0.890000	0.974000	2.000000	1.050000	0.950000	1.884000	0.922000	0.962000	1.920000	1.756000	1.324000	1.015715
3.754000	3.904000	1.912000	0.934000	0.978000	1.878000	0.892000	0.986000	1.998000	1.018000	0.980000	1.870000	0.910000	0.960000	1.920000	1.760000	1.320000	0.961578
3.818000	3.868000	1.862000	0.928000	0.934000	1.852000	0.934000	0.918000	2.012000	0.988000	1.024000	1.960000	0.968000	0.992000	1.878000	1.800000	1.322000	0.987073
3.748000	3.956000	1.920000	0.908000	1.012000	1.834000	0.904000	0.930000	1.988000	0.978000	1.010000	1.962000	0.958000	1.004000	1.898000	1.772000	1.330000	0.947422
3.768000	3.942000	1.932000	0.962000	0.970000	1.758000	0.868000	0.890000	2.016000	0.934000	1.082000	2.004000	1.004000	1.000000	1.888000	1.770000	1.342000	0.955860
3.726000	3.946000	1.930000	0.916000	1.014000	1.830000	0.946000	0.884000	1.942000	0.896000	1.046000	1.970000	0.968000	1.002000	1.904000	1.826000	1.270000	0.944247
3.784000	3.900000	1.914000	0.918000	0.996000	1.878000	0.978000	0.900000	1.936000	0.944000	0.992000	1.956000	0.944000	1.012000	1.888000	1.776000	1.336000	0.970256
3.770000	3.902000	1.950000	0.920000	1.030000	1.870000	0.950000	0.920000	1.928000	0.968000	0.960000	1.924000	0.932000	0.992000	1.884000	1.822000	1.294000	0.966171
3.850000	3.814000	1.894000	0.930000	0.964000	1.926000	0.964000	0.962000	1.964000	1.014000	0.950000	1.880000	0.942000	0.938000	1.904000	1.822000	1.274000	1.009439
3.832000	3.820000	1.958000	0.984000	0.974000	1.862000	0.948000	0.914000	1.918000	0.960000	0.958000	1.914000	0.940000	0.974000	1.876000	1.852000	1.272000	1.003141
3.908000	3.772000	1.920000	0.988000	0.932000	1.804000	0.896000	0.908000	2.024000	1.040000	0.984000	1.932000	0.984000	0.948000	1.852000	1.834000	1.314000	1.036055
3.860000	3.750000	1.920000	1.002000	0.918000	1.784000	0.898000	0.886000	1.920000	1.002000	0.918000	1.986000	0.958000	1.028000	1.878000	1.786000	1.336000	1.029333
3.854000	3.788000	1.786000	0.888000	0.898000	1.824000	0.918000	0.906000	1.974000	1.070000	0.904000	2.058000	0.978000	1.080000	1.858000	1.832000	1.310000	1.017423
3.910000	3.732000	1.800000	0.904000	0.896000	1.870000	0.916000	0.954000	1.950000	1.062000	0.888000	2.022000	1.028000	0.994000	1.852000	1.812000	1.336000	1.047696
3.852000	3.796000	1.786000	0.862000	0.924000	1.862000	0.916000	0.946000	1.972000	1.078000	0.894000	2.028000	0.996000	1.032000	1.850000	1.790000	1.360000	1.014752
3.742000	3.852000	1.874000	0.914000	0.960000	1.808000	0.864000	0.944000	1.914000	1.006000	0.908000	1.998000	0.958000	1.040000	1.906000	1.750000	1.344000	0.971443
